id,idade,sexo,estado_civil
719264058,51,F,casado
711120333,43,M,casado
714100008,47,F,casado
798030933,47,M,solteiro
708223383,47,F,casado
708705783,47,M,casado
778949133,44,M,casado
709017258,51,F,casado
709161108,44,M,solteiro
716842908,41,F,solteiro
787513533,47,F,casado
717949983,47,M,casado
714089658,41,M,solteiro
718863258,54,F,casado
717549408,44,M,casado
807600633,44,F,divorciado
770293758,44,M,solteiro
765584208,43,F,divorciado
811989858,49,M,na
721276383,47,F,divorciado
708585933,44,F,solteiro
713283933,42,M,casado
714915633,42,M,solteiro
709236633,40,F,divorciado
827948133,47,F,solteiro
718946358,44,M,solteiro
714400308,60,F,solteiro
789670533,41,F,casado
770942283,46,F,solteiro
827074758,42,F,solteiro
818326083,54,F,casado
712292133,45,F,casado
709449333,49,M,solteiro
788840283,42,F,divorciado
716013858,53,M,solteiro
712229283,48,F,na
751422258,45,F,casado
715691808,41,F,divorciado
794273283,51,M,solteiro
788838033,45,M,solteiro
712778658,52,F,casado
789580908,44,F,solteiro
778965183,47,F,divorciado
714462558,44,F,casado
789013833,50,M,casado
800869758,49,M,casado
807426033,37,M,solteiro
720091083,43,M,casado
711918033,37,F,casado
709679658,58,F,solteiro
779296908,46,F,solteiro
720682308,59,F,solteiro
714084483,49,F,solteiro
719495958,42,F,casado
789775308,54,F,divorciado
714726858,31,F,divorciado
709749483,40,F,na
710926383,32,F,casado
717172308,45,F,casado
771795933,49,M,solteiro
785024808,53,F,solteiro
710277183,34,F,solteiro
714647808,49,F,solteiro
709857033,60,F,solteiro
714283458,40,M,solteiro
804829533,59,M,solteiro
716702358,44,F,casado
720028683,49,F,casado
757044033,44,M,na
719672283,47,M,casado
719054733,52,F,solteiro
793336383,47,F,casado
795599883,57,F,casado
715650783,41,M,casado
711819708,33,F,na
713041683,55,M,casado
779544708,50,M,casado
712967508,47,M,na
710231433,56,M,na
817960533,41,M,casado
713431008,46,F,casado
709663608,43,F,casado
754851783,39,M,casado
808743558,42,F,casado
778905033,45,F,divorciado
720844008,54,F,solteiro
714286383,59,M,solteiro
718767183,45,F,na
712707408,43,F,casado
789859833,41,M,na
812411058,49,F,solteiro
712311258,48,F,solteiro
778397358,42,M,casado
715340733,39,M,na
797495958,42,F,na
720384633,48,M,solteiro
810868758,39,M,casado
719105433,48,F,solteiro
715609533,47,F,solteiro
712160058,59,F,casado
779130108,33,F,solteiro
712335858,48,F,casado
789643383,49,M,casado
717733158,43,F,casado
713205108,42,F,casado
719749083,63,M,solteiro
811762383,42,F,casado
708710283,45,M,casado
708542283,58,F,casado
720667383,39,F,casado
822952158,53,F,casado
716922633,38,M,solteiro
709081683,65,M,solteiro
710211783,38,F,casado
720364158,55,F,na
713064783,60,F,na
709873683,60,M,na
758106108,45,F,solteiro
711445233,42,F,solteiro
778912683,51,F,solteiro
780496833,56,F,solteiro
720057183,49,F,solteiro
789081408,44,F,solteiro
720634683,48,F,casado
808732458,48,M,casado
719947533,46,F,casado
715452408,37,F,divorciado
718103733,41,F,casado
788705358,44,M,casado
772105608,48,F,solteiro
718396533,47,M,solteiro
712949733,46,M,solteiro
772036233,62,M,solteiro
713285058,46,F,solteiro
710289783,43,F,divorciado
780390108,44,F,casado
720585183,50,M,casado
711831558,49,M,divorciado
710854008,48,M,na
717017808,62,M,solteiro
823615983,54,M,solteiro
807587433,56,F,casado
709987683,46,F,casado
714435408,57,M,solteiro
718994583,48,F,solteiro
793616883,39,F,solteiro
779978283,45,F,casado
713370033,53,F,solteiro
710482533,26,M,casado
778830933,40,M,casado
736145283,43,M,casado
778718658,33,F,divorciado
719482008,45,M,solteiro
715004808,49,F,casado
720014358,38,F,solteiro
718208358,43,M,casado
713380308,42,F,solteiro
716477133,42,F,solteiro
713949858,39,F,casado
827619933,48,M,solteiro
779135808,56,F,solteiro
719751483,39,F,solteiro
708219858,39,M,solteiro
779681433,48,F,casado
720169383,52,F,casado
718056033,44,F,casado
789226683,44,M,casado
822902508,41,F,solteiro
780462183,44,M,solteiro
715502808,42,M,casado
788755158,49,M,casado
780038058,38,F,solteiro
709536483,57,M,casado
712563408,33,M,solteiro
771222558,45,F,na
708145908,61,F,casado
717755058,41,F,solteiro
789109983,40,F,divorciado
802600233,51,F,solteiro
720449208,34,F,casado
719557983,42,M,casado
766111383,38,F,casado
789367083,41,F,solteiro
710538183,53,F,divorciado
708534033,45,F,solteiro
716739258,43,F,solteiro
788940558,41,F,casado
714722808,50,M,casado
713249883,51,F,casado
714207483,47,M,casado
720068808,41,F,casado
778601733,55,F,solteiro
709779258,53,F,casado
713696808,46,F,casado
720044658,53,M,solteiro
716373483,48,F,casado
714305508,46,F,casado
712202433,46,F,solteiro
716600733,47,F,casado
778372158,49,F,casado
714176133,47,F,solteiro
708969633,42,M,na
715765758,54,F,solteiro
803097333,41,M,casado
710411358,39,F,casado
715660308,54,F,casado
711866358,42,F,solteiro
710738883,52,F,casado
717822108,60,F,solteiro
714407058,40,M,divorciado
710744433,48,F,solteiro
778959258,51,F,casado
713320008,48,M,solteiro
766795983,46,F,solteiro
716256483,50,F,solteiro
712364283,54,F,casado
714620358,37,F,divorciado
709145958,43,F,casado
709787733,54,F,solteiro
809071083,60,F,solteiro
721165608,51,M,casado
716668308,39,F,solteiro
708760458,47,M,solteiro
720333783,51,F,casado
789212883,30,F,divorciado
711341433,34,F,solteiro
720235608,60,F,na
716890533,49,F,solteiro
708491508,51,M,solteiro
718542858,50,M,casado
717750858,32,F,solteiro
712450008,50,F,casado
827628408,40,M,casado
713492583,34,F,casado
718054833,50,M,solteiro
788770908,45,M,casado
710175783,45,F,solteiro
715429608,45,F,casado
714058308,43,F,solteiro
717965808,65,M,solteiro
709265208,47,F,solteiro
713114133,42,F,solteiro
721349883,51,F,solteiro
758965158,44,M,solteiro
749722908,43,M,casado
709495833,44,F,solteiro
717575958,50,F,casado
714406158,53,F,divorciado
767243208,42,F,solteiro
711515433,55,F,solteiro
720190908,59,M,solteiro
818814933,58,F,solteiro
719794383,60,F,casado
709766808,49,F,casado
709666908,42,F,divorciado
794653983,44,F,casado
716593533,56,M,solteiro
714113658,52,M,solteiro
708776658,54,M,casado
712225008,55,M,casado
787450758,57,M,solteiro
789099783,43,F,casado
711751533,47,F,casado
708367908,56,F,casado
714951858,44,F,casado
720436008,54,F,na
718984533,37,M,solteiro
716982483,49,F,casado
708681708,51,F,solteiro
720202008,47,F,solteiro
714483033,45,F,casado
711468708,38,F,solteiro
821724483,48,M,solteiro
716402508,49,F,na
721189008,41,M,casado
712867983,54,F,solteiro
713814408,39,M,solteiro
716671983,38,M,solteiro
708252108,64,M,solteiro
717212958,55,M,solteiro
713048733,50,M,casado
779841483,55,F,casado
710701233,44,F,solteiro
718837683,55,M,solteiro
718127958,58,M,divorciado
718685358,51,F,solteiro
771559158,58,M,na
710138883,47,F,na
711197658,53,F,solteiro
709045683,42,F,casado
708272808,45,M,solteiro
720292983,60,F,casado
709112508,42,F,solteiro
712840608,55,F,casado
788920308,51,F,casado
718160358,51,F,casado
719325783,65,M,solteiro
712885533,50,M,casado
719268333,49,F,casado
721004133,38,F,solteiro
714103908,54,F,solteiro
771502383,54,F,casado
713014533,54,F,solteiro
713980383,49,F,solteiro
711294258,43,F,solteiro
719954733,43,M,casado
711561933,57,F,divorciado
826077033,46,F,casado
711555483,43,F,na
715194183,53,F,solteiro
716929233,43,F,solteiro
709014558,49,M,casado
710636208,51,M,casado
815525508,46,F,na
718746933,56,F,casado
715686183,46,F,solteiro
741778458,54,F,solteiro
801056358,51,M,solteiro
709486158,33,F,casado
713826183,41,M,na
803342358,55,M,casado
780292683,55,M,solteiro
788646858,41,F,casado
711116133,50,F,solteiro
708584208,36,F,na
789097833,39,F,solteiro
709443633,38,F,casado
767280633,46,F,na
713096583,40,F,solteiro
721033908,58,M,solteiro
756025233,43,F,solteiro
711977508,56,F,solteiro
772076208,58,M,solteiro
710666583,29,F,solteiro
712369308,48,F,divorciado
794784633,61,F,solteiro
716437533,51,M,solteiro
715109508,44,F,casado
795392433,35,F,solteiro
712721358,48,F,divorciado
720118908,26,M,casado
799486158,39,F,casado
718980633,38,M,casado
717336408,51,F,solteiro
709546608,37,F,casado
823624158,53,F,solteiro
771688983,53,F,solteiro
708701358,39,F,solteiro
712048008,56,F,solteiro
710712783,52,F,casado
716626008,51,F,divorciado
718284408,43,F,casado
717414933,51,F,solteiro
713032233,53,F,solteiro
714234858,54,F,casado
714818058,36,F,casado
708731658,53,F,casado
708706833,39,F,divorciado
780100533,46,M,casado
711712983,56,M,solteiro
712549758,40,F,casado
713348433,42,F,solteiro
820599333,43,F,solteiro
787261008,43,M,na
778343958,47,F,casado
788407833,49,F,solteiro
760807608,48,F,casado
771108933,47,F,casado
715954158,48,M,casado
715499058,36,F,casado
717995958,47,F,casado
718736883,49,F,solteiro
721045608,51,F,casado
715215108,54,F,casado
795823383,43,F,solteiro
718338708,49,F,casado
713588958,40,F,solteiro
710120358,40,M,casado
809582058,48,M,na
709199358,60,M,casado
821889858,50,F,solteiro
815324433,46,F,casado
793656633,35,F,casado
713246208,65,M,solteiro
711493158,52,M,solteiro
721163133,44,M,solteiro
826417233,35,F,casado
711619608,45,M,casado
712244733,56,F,casado
709638783,50,F,casado
720296808,52,F,casado
718926258,37,F,solteiro
714706083,44,M,casado
721473783,35,F,casado
712230408,42,M,casado
716186883,48,F,casado
715204083,47,F,solteiro
709283358,43,F,casado
817887408,39,F,solteiro
789481233,39,M,casado
718184883,48,F,casado
821157183,42,F,casado
709837308,34,F,solteiro
779491908,47,F,na
718399233,43,F,solteiro
779447358,50,F,casado
710661333,55,F,solteiro
789114408,50,F,solteiro
710570058,44,F,solteiro
712681608,54,F,solteiro
709086933,40,F,solteiro
709179708,40,M,divorciado
711206958,41,F,divorciado
823928058,52,F,casado
796330983,41,F,solteiro
771284658,47,F,casado
779307558,53,F,na
788846508,48,F,casado
783500283,62,M,na
802247658,59,M,solteiro
795573333,41,M,casado
721366308,50,M,solteiro
720377433,38,F,casado
711243108,50,M,casado
789351783,40,F,casado
719699208,39,F,solteiro
720774183,40,F,divorciado
713590158,41,M,solteiro
715547058,35,F,casado
815596608,48,F,casado
718921683,49,M,casado
720031908,55,M,casado
716716083,58,M,solteiro
819969933,43,F,solteiro
714382608,35,F,casado
720092283,40,F,solteiro
720531633,55,F,na
718508883,43,F,solteiro
708794133,46,F,na
713447583,48,F,solteiro
716107158,32,F,solteiro
712713108,61,F,casado
719245083,53,F,solteiro
708269583,42,F,divorciado
720234708,45,M,solteiro
709436883,56,F,solteiro
714140133,42,F,na
716136333,40,F,solteiro
715031433,57,M,casado
810667158,40,M,divorciado
715253433,48,M,solteiro
809937933,42,F,casado
708997833,49,F,solteiro
718296558,44,F,casado
780086658,43,M,na
708754833,48,F,solteiro
788638908,43,F,divorciado
715607958,45,F,casado
708515358,40,F,casado
716357058,53,M,solteiro
714569958,38,F,solteiro
716822583,39,F,solteiro
721109358,39,M,casado
827635083,59,F,na
715492983,40,M,casado
712234308,54,F,casado
708334158,46,F,divorciado
812488608,44,F,na
793345008,44,F,solteiro
715487733,44,F,casado
788856408,50,F,casado
708154833,39,F,solteiro
721147383,37,F,solteiro
803973483,49,F,solteiro
788941983,36,F,solteiro
715603233,53,F,casado
709945458,52,M,solteiro
714614133,53,F,casado
768167358,37,M,solteiro
737967708,52,F,casado
712920633,49,F,casado
780373233,39,F,solteiro
721384308,39,F,casado
712242633,42,F,solteiro
713610933,40,F,casado
714257958,41,F,solteiro
772172883,46,F,na
720204558,45,F,casado
779635533,38,F,solteiro
804658833,53,F,casado
756691608,37,F,casado
806219808,52,M,na
826266483,39,F,solteiro
775152708,49,M,na
787596558,50,M,casado
803205258,51,F,solteiro
716041908,54,F,solteiro
708837858,44,F,na
828227433,50,M,solteiro
714487458,49,F,divorciado
711390333,59,M,casado
787974108,37,F,solteiro
714036258,47,F,solteiro
788752833,52,F,divorciado
773108958,55,F,casado
782437008,41,F,casado
710729358,40,F,solteiro
827423433,41,F,divorciado
756919683,48,F,casado
779219208,38,F,solteiro
712342833,52,F,casado
721121283,37,F,solteiro
790006383,45,M,casado
756989583,41,M,na
717477783,49,F,solteiro
716614683,49,M,solteiro
789942033,43,M,solteiro
740784258,47,F,solteiro
711336033,26,F,solteiro
768141558,51,M,solteiro
717179508,33,F,solteiro
716520033,52,M,casado
783625008,51,M,solteiro
769330908,49,F,casado
789396783,30,F,solteiro
709310433,65,F,solteiro
713094483,43,F,casado
770753733,42,F,solteiro
712659408,57,M,casado
768475383,62,F,solteiro
779655183,48,M,solteiro
711278283,61,F,na
713345508,43,F,solteiro
711379083,60,F,solteiro
789144633,45,M,casado
708393633,41,F,casado
708657033,60,F,solteiro
717949008,40,F,solteiro
788866983,63,F,solteiro
751283658,42,F,solteiro
718243533,48,M,divorciado
779754408,44,M,solteiro
794866983,51,F,casado
711832533,42,M,solteiro
788552658,46,F,casado
715415508,42,F,solteiro
719962458,44,F,na
712734933,43,F,casado
717410508,43,M,casado
711796683,50,F,solteiro
709407933,51,M,solteiro
810493458,52,F,solteiro
720494058,51,F,casado
717050883,60,F,solteiro
713163258,38,F,casado
715659333,43,F,solteiro
712414908,45,F,casado
720175008,48,F,casado
719876808,43,M,divorciado
713334483,46,M,solteiro
708360108,50,M,solteiro
720676158,34,F,solteiro
716631708,56,M,casado
713025558,53,F,solteiro
710506683,47,F,solteiro
712428333,49,M,solteiro
718041033,47,F,casado
709169133,35,F,casado
718164858,42,F,casado
809565183,52,F,solteiro
778377183,49,M,solteiro
712845258,41,M,casado
716915133,42,F,solteiro
771403008,52,M,na
787441383,52,F,casado
711345258,52,F,casado
713685033,44,F,casado
718205283,48,F,solteiro
708337683,51,M,solteiro
720941433,53,F,casado
710201058,46,F,casado
785218458,44,M,casado
770740308,49,F,na
787493808,48,F,na
708846183,48,M,solteiro
810586833,38,F,divorciado
711151383,34,F,solteiro
712425258,46,F,solteiro
772063308,45,M,solteiro
718574808,33,F,solteiro
717131283,43,F,divorciado
798996183,61,F,casado
716831508,47,F,solteiro
715297908,41,F,na
813234108,45,F,casado
711027183,50,M,solteiro
718812708,57,M,solteiro
709505808,45,F,solteiro
711267633,50,F,divorciado
719613783,51,F,casado
719035758,53,F,divorciado
708473133,55,F,casado
712996833,40,F,casado
720963258,52,F,casado
819606258,48,M,casado
714634983,44,F,solteiro
806428908,60,F,solteiro
710903358,65,F,solteiro
712676208,46,F,solteiro
709005633,62,M,solteiro
712102983,47,F,casado
754480233,50,M,divorciado
719042208,43,M,na
716251608,45,F,casado
715537383,46,M,solteiro
709460883,38,F,casado
789325008,49,M,solteiro
719195733,47,M,casado
787665258,47,F,casado
710226708,55,F,divorciado
711982383,62,M,solteiro
716345283,55,M,solteiro
816850458,33,M,casado
710842308,41,F,solteiro
713132133,54,F,casado
788874333,55,M,na
717987258,43,F,solteiro
793712658,52,M,casado
708324483,47,F,solteiro
768612258,52,F,solteiro
719659758,45,F,casado
711313158,50,F,solteiro
716483358,44,M,solteiro
719829633,42,F,casado
812465958,53,F,divorciado
786536808,51,M,casado
807369708,52,M,casado
711397533,52,F,casado
711740508,50,F,casado
715233108,38,M,casado
813807258,50,F,casado
769183908,51,F,solteiro
718451133,48,M,solteiro
721115733,47,M,casado
720085233,51,F,divorciado
717036408,36,F,solteiro
714427608,45,F,casado
780019908,53,F,solteiro
827898033,54,F,casado
720302883,53,F,casado
715893633,47,F,solteiro
720730683,51,F,casado
720638283,40,F,solteiro
789053883,43,M,solteiro
719286708,50,F,solteiro
713952558,53,F,solteiro
793395933,59,F,solteiro
813895458,49,F,solteiro
771733608,47,F,casado
710102208,56,M,solteiro
719511783,48,F,casado
712849158,55,M,divorciado
783070833,34,F,solteiro
713419908,58,F,casado
789345408,39,F,casado
720992883,47,F,casado
803652633,47,F,solteiro
789248958,37,F,casado
716178483,41,F,na
715440558,50,F,casado
711535158,46,F,na
713647083,53,F,solteiro
718311933,53,F,casado
718404783,59,F,casado
817332483,63,M,solteiro
710015733,41,F,divorciado
794965233,51,F,casado
710512833,38,F,casado
710803008,40,F,casado
712987608,51,F,solteiro
716974383,41,M,solteiro
720930633,58,F,solteiro
710136258,33,F,solteiro
779438208,38,F,solteiro
721017333,42,F,casado
720952608,44,F,solteiro
712886733,44,F,na
810545733,47,F,casado
822132858,41,M,casado
713526258,47,M,solteiro
712877733,48,M,casado
713339283,54,M,casado
720473433,59,F,na
780584658,33,F,na
711824358,44,F,solteiro
789990333,43,F,solteiro
721332033,42,M,solteiro
709612983,41,F,casado
771058908,55,F,solteiro
715471833,50,M,casado
711781233,53,F,casado
713947908,33,M,casado
709741608,51,M,solteiro
709333608,58,F,solteiro
709688883,45,M,na
716269308,56,F,solteiro
708692583,44,F,solteiro
709892658,48,F,solteiro
713815383,53,M,solteiro
710183283,55,F,casado
711937158,49,M,casado
771486933,64,M,solteiro
717450633,47,M,solteiro
718421808,56,F,casado
716403633,60,F,divorciado
717646983,59,F,solteiro
778837083,50,M,casado
768632958,59,F,solteiro
715622508,52,M,casado
708402333,48,F,divorciado
708946008,46,F,casado
715625658,49,F,casado
789599283,44,F,divorciado
708960858,40,M,casado
814840833,44,M,casado
772082208,39,M,solteiro
711597183,43,M,divorciado
712110333,37,F,solteiro
718673358,35,M,casado
712479633,31,F,solteiro
716108283,53,F,casado
779360808,49,F,casado
716352033,49,F,casado
716643033,41,F,casado
711567333,43,M,solteiro
788756133,44,F,divorciado
755437533,48,F,solteiro
713573508,41,M,na
709430508,40,M,na
710645583,44,F,solteiro
714253983,44,M,casado
771566208,48,M,casado
713314533,40,M,solteiro
720725883,34,F,solteiro
708539583,44,F,casado
716747283,44,F,solteiro
787519683,41,F,solteiro
721044333,34,F,solteiro
713679633,41,F,casado
711126483,37,F,solteiro
814191333,55,M,divorciado
715040208,49,F,solteiro
710769258,40,F,solteiro
715227633,36,F,solteiro
708635058,53,F,solteiro
709051533,46,F,casado
718940208,55,F,solteiro
712361583,47,M,casado
708390633,52,F,casado
720281508,44,F,divorciado
720885558,51,F,solteiro
709781208,34,F,casado
710086308,46,F,na
713282733,37,F,solteiro
815812683,47,M,solteiro
708204033,36,F,solteiro
720040158,47,M,solteiro
755996583,57,F,solteiro
711359058,46,F,solteiro
714064908,57,F,solteiro
717074283,45,F,divorciado
765847383,50,M,casado
789531633,53,F,solteiro
820593033,43,F,solteiro
710078358,36,M,casado
715025208,56,F,casado
709596783,46,M,casado
715960308,53,F,divorciado
716653758,55,M,solteiro
787268733,52,F,casado
789923058,53,F,casado
771079833,40,F,solteiro
710507733,42,M,solteiro
779269158,43,F,casado
711627558,40,F,solteiro
710536983,49,F,casado
712237458,47,M,casado
778289883,42,F,na
714154533,45,F,solteiro
803657133,60,M,solteiro
769053033,44,F,solteiro
713613258,46,M,solteiro
768544833,45,F,solteiro
720782658,42,M,casado
768162108,49,M,casado
710511858,58,F,casado
714516033,53,M,casado
788630958,44,M,solteiro
717646008,61,F,casado
712290258,49,F,casado
716292033,37,F,solteiro
780372408,43,F,solteiro
720853158,38,F,solteiro
823507833,44,M,solteiro
711111633,60,M,solteiro
709904508,59,F,solteiro
712022883,37,F,solteiro
712173108,48,F,na
714156633,60,F,solteiro
714581358,48,F,solteiro
713256033,39,F,solteiro
825831933,52,F,casado
720274158,42,F,casado
772394883,60,F,solteiro
794253108,52,M,solteiro
720899883,44,F,casado
714313608,36,F,casado
716602683,49,F,casado
715928808,42,F,casado
771899433,48,M,casado
714771708,36,F,na
709711758,45,F,divorciado
721137558,40,M,divorciado
820268358,48,F,na
709273383,54,F,casado
822959133,32,F,casado
720491958,34,F,solteiro
713607108,46,F,divorciado
709729533,47,M,solteiro
717890583,48,F,divorciado
718384233,52,M,solteiro
713401758,45,M,casado
773257233,46,F,solteiro
713556033,36,F,casado
719265108,42,F,casado
778740708,39,F,casado
710952933,43,F,divorciado
720991833,48,F,casado
779954658,56,M,solteiro
714204108,45,F,solteiro
805546308,65,F,solteiro
716244933,54,F,divorciado
712018233,42,F,solteiro
802878408,53,F,casado
719504433,63,M,solteiro
794558658,49,F,casado
711634008,42,F,casado
708260208,43,F,solteiro
713435058,49,F,divorciado
719656533,44,M,casado
719709558,48,M,casado
710311233,44,F,solteiro
719216508,55,F,na
713105508,46,M,solteiro
710719683,49,F,divorciado
817892208,35,F,solteiro
714102183,50,M,solteiro
715410783,55,F,solteiro
718202658,47,M,na
719445633,60,F,casado
709820658,45,M,casado
718481283,51,F,casado
789300408,41,M,casado
711970533,54,F,casado
815088483,28,F,divorciado
717139608,50,F,divorciado
717626508,44,F,casado
767668908,46,F,casado
712484733,47,M,solteiro
716216958,48,M,casado
714246333,58,F,casado
718693683,65,F,solteiro
716298633,56,F,solteiro
755661933,48,F,solteiro
712914783,43,M,solteiro
711240108,41,M,casado
721396758,35,F,casado
715636533,48,F,casado
711508608,50,F,casado
716669658,51,F,solteiro
718212633,45,F,casado
708357183,47,F,solteiro
713629533,35,F,casado
771450708,58,F,casado
711311883,48,F,casado
802673508,57,M,solteiro
708113208,53,F,casado
788786208,46,F,casado
720043533,39,M,solteiro
801083133,57,F,solteiro
716246733,57,F,solteiro
807157833,56,F,solteiro
721032633,55,F,solteiro
828285858,41,F,casado
718890933,45,F,casado
711148308,52,M,solteiro
712810233,40,F,casado
714098883,45,F,solteiro
779327733,43,M,divorciado
716364408,59,F,casado
710461083,56,F,solteiro
709306983,44,F,casado
769035933,54,F,solteiro
813182658,49,F,casado
781110408,39,F,solteiro
818007783,49,F,casado
708862233,44,F,casado
714006333,42,F,casado
770596458,45,F,casado
789392883,38,F,na
803805483,46,F,casado
709534083,58,F,divorciado
710579583,57,F,casado
708949908,50,M,divorciado
711907083,53,M,na
718696458,52,F,casado
710611683,43,F,casado
721511883,40,F,solteiro
779116158,49,F,casado
720193533,41,M,casado
753094533,51,M,casado
719545983,31,F,na
716494383,49,F,na
769892058,40,M,solteiro
709098108,45,F,casado
715705683,56,F,solteiro
715724808,49,M,casado
717123858,36,F,casado
716236683,46,F,casado
771224358,54,F,casado
779310033,42,F,casado
710595783,46,F,na
711409833,45,F,casado
721174008,37,M,casado
714192933,55,F,solteiro
709632483,49,F,solteiro
718431258,41,M,solteiro
817029108,47,F,solteiro
796931508,42,M,na
769577358,31,F,solteiro
815589558,50,M,casado
714287583,41,F,casado
718975083,47,F,solteiro
715315008,40,M,solteiro
779252283,47,F,casado
714031083,46,F,na
772442883,51,F,casado
714533058,53,F,casado
716570958,50,M,divorciado
710116833,59,F,solteiro
718586133,43,F,casado
773322558,59,F,casado
714554808,51,F,casado
717903108,57,F,solteiro
815908908,47,F,solteiro
771464808,35,F,solteiro
708234558,55,F,divorciado
715737258,41,F,casado
710188308,51,F,solteiro
708670608,48,F,casado
714839808,51,F,casado
811140933,43,F,casado
788937933,39,F,divorciado
721527858,52,F,casado
718265658,47,F,solteiro
714312708,44,M,solteiro
715821183,42,F,casado
709487058,51,F,casado
712675158,56,M,solteiro
826473858,44,M,solteiro
817382958,47,F,solteiro
712927383,51,F,solteiro
712894308,47,M,casado
712349808,44,F,solteiro
778780008,48,M,casado
711430908,45,F,casado
779670783,40,M,solteiro
718757808,56,F,na
779530908,48,F,divorciado
716389833,50,F,solteiro
718469658,37,F,casado
809849358,55,F,divorciado
719772258,38,M,solteiro
809363958,49,F,casado
709165533,47,M,na
809846283,42,F,casado
708427908,52,F,na
721228308,47,F,casado
713374533,52,F,solteiro
708708858,50,F,solteiro
721111233,52,M,casado
708538608,50,F,casado
718866633,46,M,casado
719100633,40,M,solteiro
789328083,42,F,casado
822905058,29,F,casado
816549933,50,M,divorciado
716421633,43,F,casado
712667958,40,M,solteiro
809559933,45,F,casado
819979458,35,F,casado
708100533,55,F,solteiro
778669608,49,F,casado
802867683,53,F,solteiro
711893358,46,M,casado
785410158,50,F,casado
718596858,53,F,divorciado
708338958,58,F,solteiro
714688833,47,F,na
789662283,50,F,casado
712805658,56,F,solteiro
815598858,48,M,casado
779412783,55,F,solteiro
780036483,38,M,solteiro
711527508,46,F,casado
720768258,52,F,solteiro
716023533,49,F,solteiro
714075708,48,M,divorciado
787475433,36,F,solteiro
787505133,36,M,casado
712241433,38,F,solteiro
807990108,44,M,divorciado
719018208,52,F,casado
716641983,55,F,solteiro
708989358,37,F,casado
708807483,51,F,casado
715774833,41,F,na
714733908,51,M,casado
721067658,40,M,casado
788997408,65,F,solteiro
719835033,46,M,casado
771854808,45,M,casado
717299958,49,M,solteiro
720778458,49,M,casado
713019783,41,F,casado
770968383,41,M,casado
709747308,41,M,casado
801366783,51,F,solteiro
798786333,46,F,casado
771723408,37,F,solteiro
715117008,39,M,casado
713944833,46,M,solteiro
713569158,43,F,solteiro
713037333,63,M,solteiro
718267233,50,M,casado
709736658,37,M,casado
710929233,33,F,solteiro
714290583,44,M,casado
717972408,44,M,casado
718626033,47,M,casado
720008133,45,F,na
710476908,39,F,casado
709888383,47,F,casado
788864508,52,F,solteiro
714010383,47,F,solteiro
719549508,49,F,solteiro
718670808,59,F,casado
718211208,39,M,casado
712578933,35,F,casado
709343433,39,F,solteiro
767488908,41,M,casado
719531133,46,F,na
719006508,34,M,casado
721287183,49,F,casado
711144183,55,F,casado
709080783,56,F,solteiro
710520408,52,F,solteiro
785262333,46,M,na
716513358,51,F,divorciado
719073483,45,M,casado
715372083,37,F,solteiro
780034083,48,F,casado
794581533,52,M,solteiro
710013258,44,F,solteiro
719084358,55,F,casado
789173958,45,F,casado
789575583,43,F,na
712434708,52,F,casado
808675083,61,M,solteiro
710864358,51,F,casado
712574583,34,F,solteiro
708412758,33,F,solteiro
714389058,38,F,casado
715767033,56,F,solteiro
779281233,45,F,solteiro
717147708,44,M,divorciado
715029333,52,F,divorciado
806989008,30,F,solteiro
713158083,56,M,solteiro
771037008,46,M,casado
710587458,34,M,na
710563458,43,F,divorciado
720010608,37,M,solteiro
710343783,37,F,casado
772578858,49,F,casado
708559533,40,M,casado
711939558,37,F,solteiro
772143333,46,F,solteiro
711067383,53,M,solteiro
817041408,56,F,casado
771942333,65,M,solteiro
755247108,50,F,solteiro
715710708,50,M,casado
713858733,61,F,casado
717129333,35,F,casado
716924958,65,F,solteiro
719614758,45,F,solteiro
721537683,50,F,casado
771500358,43,F,divorciado
711531858,48,F,casado
715060158,41,F,solteiro
779725833,42,M,solteiro
716592558,52,F,solteiro
771020133,45,F,solteiro
709153008,37,M,casado
713394858,48,M,casado
721175283,59,F,casado
715503558,57,F,casado
819943458,57,M,solteiro
717094758,40,F,casado
772073508,52,F,solteiro
721351983,43,F,casado
714477408,36,F,casado
718471758,49,M,solteiro
711607833,43,M,casado
708621408,39,F,solteiro
719277033,44,M,solteiro
813905508,57,F,solteiro
719761458,55,M,solteiro
708222558,37,F,casado
713937558,54,F,casado
709603608,34,M,casado
804661083,50,M,solteiro
720977358,50,F,solteiro
718420308,50,F,casado
714046608,49,M,casado
718048608,41,F,casado
718497033,52,M,casado
711801933,54,F,solteiro
716282208,54,F,casado
789076083,50,F,solteiro
714045783,37,F,casado
769720683,50,F,casado
721092783,46,M,casado
720243933,47,M,casado
818502708,51,F,solteiro
712942308,42,M,solteiro
714262533,28,F,casado
714708183,58,M,solteiro
718285308,44,F,solteiro
720595083,40,F,casado
787501758,51,F,solteiro
714990633,56,M,solteiro
714652383,51,F,casado
788776008,43,M,casado
709176108,56,F,na
719354433,48,M,solteiro
709368483,56,M,casado
717621333,48,F,divorciado
716272158,41,F,casado
803355408,50,M,casado
717073308,44,F,casado
789105183,54,M,solteiro
721305408,48,F,casado
715739733,34,M,solteiro
779217333,59,F,divorciado
712133508,41,F,solteiro
714602658,39,F,casado
712446783,50,F,casado
720049083,35,F,divorciado
824172258,34,F,divorciado
717695058,46,F,casado
